AVAILCD,AWMCODE,AWMTOTAL,AWPCODE,AWPTOTAL,CORROCATCD,CORROTAT,COSTCORRECTIVE,COSTCORRECTIVECORRO,COSTLABOR,COSTLABORCORRO,COSTMATL,COSTMATLCORRO,COSTPART,COSTPARTCORRO,COSTPREVENTIVE,COSTPREVENTIVECORRO,COSTSTRUCTURE,COSTSTRUCTURECORRO,COSTTOTAL,COSTTOTALCORRO,DATASEGMENT,EICATEGORY,EICC,EITM,ENDITEMUNIQUEID,ENGINETMS,FAULTCAUSECD,FORCEELEMENT,FYQTR,FYYearInt,ISCORROSION,ISNMCCAUSING,JCN,JCNCOMPLDATE,JCNSTARTDATE,LMIWBS,MAINTACTIONCD,MAINTDLH,MAINTLEVELCD,MAINTOPKEYWORD,MAINTSUBWORKCTR,MAINTTAT,MAINTWORKCTR,MAJORCOMMANDCD,MODERNIZATION,MONTH_CHAR,MONTH_NUMBER,NIIN,NMCM_MAINTTAT,NMCS_MAINTTAT,OPCD,OPNCOMPLDATE,OPNSTARTDATE,PARTSTRUCTURE,PREVENTIVECORRECTIVE,QTYITEMSMAINTAINED,ROH,SCORECARDGROUP,SERVICE,SERVICEWBS,SORCD,SUBJCN,TIER1OBJECT,TIER2OBJECT,TMS,UNITCD,WPC
Z,,,,,,0.189339,0,0,67.8359,13.5672,0.3373,0.0675,68.1732,13.6346,68.1732,13.6346,0,0,68.1732,13.6346,AFA,FF,F,F-16,8800000155,,0,,,2009,t,t,83460089,1/20/2009 0:00,12/9/2008 0:00,FI077,UNK,0.2,1,INSPECT,,0.946693,,ACC,,,,,,,7479883,12/9/2008 0:00,12/9/2008 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,041BJ,FFC0Y,9373503,HYDRAULIC OR PNEUDRALIC,FILTER,F-16D,FFC0Y,S
Z,,,,,,0.189339,0,0,67.8359,13.5672,0.3373,0.0675,68.1732,13.6346,68.1732,13.6346,0,0,68.1732,13.6346,AFA,FF,F,F-16,8800000155,,0,,,2009,t,t,83460089,1/20/2009 0:00,12/9/2008 0:00,FI077,UNK,0.2,1,INSPECT,,0.946693,,ACC,,,,,,,8911257,12/9/2008 0:00,12/9/2008 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,041BJ,FFC0Y,9373503,HYDRAULIC OR PNEUDRALIC,FILTER,F-16D,FFC0Y,S
Z,,,,,,0.189339,0,0,169.5896,33.9179,0,0,169.5896,33.9179,169.5896,33.9179,0,0,169.5896,33.9179,AFA,FF,F,F-16,8800000155,,799,,,2009,t,t,91750218,7/9/2009 0:00,6/24/2009 0:00,FI351,E,0.5,1,INSPECT,,0.946693,,ACC,,,,14444725,,,12037487,6/24/2009 0:00,6/24/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,11ECC,FFC0Y,8636091,ARMAMENT NON MISSILE,GUN,F-16D,FFC0Y,B
Z,,,,,,0.189339,0,0,237.4255,47.4851,1.2369,0.2474,238.6624,47.7325,238.6624,47.7325,0,0,238.6624,47.7325,AFA,FF,F,F-16,8800000155,,0,,,2009,t,t,83460089,1/20/2009 0:00,12/9/2008 0:00,FI117,UNK,0.7,1,INSPECT,,0.946693,,ACC,,,,,,,8851473,12/9/2008 0:00,12/9/2008 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,041BJ,FFC0Y,9373503,NAVIGATIONAL CONTROL HARDWARE,ACCELERATOR,F-16D,FFC0Y,S
Z,,,,,,0.189339,0,0,305.2613,61.0523,1.593,0.3186,306.8543,61.3709,306.8543,61.3709,0,0,306.8543,61.3709,AFA,FF,F,F-16,8800000155,,0,,,2009,t,t,83460089,1/20/2009 0:00,12/9/2008 0:00,FI117,UNK,0.9,1,INSPECT,,0.946693,,ACC,,,,,,,8259597,12/9/2008 0:00,12/9/2008 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,041BJ,FFC0Y,9373503,NAVIGATIONAL CONTROL HARDWARE,ACCELERATOR,F-16D,FFC0Y,S
Z,,,,,,0.189339,0,0,339.1792,67.8358,0,0,339.1792,67.8358,339.1792,67.8358,0,0,339.1792,67.8358,AFA,FF,F,F-16,8800000155,,0,,,2009,t,t,91730104,7/23/2009 0:00,6/22/2009 0:00,FI355,UNK,1,1,INSPECT,,0.946693,,ACC,,,,,,,12096749,6/22/2009 0:00,6/22/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0412A,FFC0Y,2582980,ARMAMENT MISSILE,MISSILES AND ROCKETS,F-16D,FFC0Y,S
Z,,,,,,0.189339,0,0,339.1792,67.8358,0,0,339.1792,67.8358,339.1792,67.8358,0,0,339.1792,67.8358,AFA,FF,F,F-16,8800000155,,105,,,2009,t,t,92530315,9/16/2009 0:00,9/10/2009 0:00,FI032,F,1,1,INSPECT,,0.946693,,ACC,,,,,,,13191343,9/12/2009 0:00,9/11/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,13000,FFC0Y,10401548,LANDING GEAR OR AXLE,STRUT,F-16D,FFC0Y,B
Z,,,,,,0.189339,0,0,780.1122,156.0224,0,0,780.1122,156.0224,780.1122,156.0224,0,0,780.1122,156.0224,AFA,FF,F,F-16,8800000155,,804,,,2009,t,t,92110555,7/30/2009 0:00,7/30/2009 0:00,FI101,R,2.3,1,INSPECT,,0.946693,,ACC,,,,,,,12933058,7/30/2009 0:00,7/30/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,46FE0,FFC0Y,3793931,FUEL SYSTEM,FUEL TANK,F-16D,FFC0Y,B
Z,,,,,,0.189769,0,0,36.4271,7.2854,0,0,36.4271,7.2854,36.4271,7.2854,0,0,36.4271,7.2854,AFA,FF,F,F-16,218,,0,,,2009,t,t,91590198,7/18/2009 0:00,6/8/2009 0:00,FI071,UNK,0.1,1,INSPECT,,0.948845,,ACC,,,,6013885,,,11703677,6/8/2009 0:00,6/8/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413B,FFC6R,9476003,,PRESSURE REGULATOR,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,36.4271,7.2854,0,0,36.4271,7.2854,36.4271,7.2854,0,0,36.4271,7.2854,AFA,FF,F,F-16,218,,0,,,2009,t,t,91590198,7/18/2009 0:00,6/8/2009 0:00,FI195,UNK,0.1,1,INSPECT,,0.948845,,ACC,,,,6013885,,,12334456,6/8/2009 0:00,6/8/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,9476003,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,36.4271,7.2854,0,0,36.4271,7.2854,36.4271,7.2854,0,0,36.4271,7.2854,AFA,FF,F,F-16,218,,0,,,2009,t,t,91590198,7/18/2009 0:00,6/8/2009 0:00,FI195,UNK,0.1,1,INSPECT,,0.948845,,ACC,,,,6013885,,,11341943,6/8/2009 0:00,6/8/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,9476003,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,72.8544,14.5709,0,0,72.8544,14.5709,72.8544,14.5709,0,0,72.8544,14.5709,AFA,FF,F,F-16,218,,0,,,2009,t,t,90562218,3/1/2009 0:00,2/25/2009 0:00,FI097,UNK,0.2,1,INSPECT,,0.948845,,ACC,,,,,,,9148737,2/25/2009 0:00,2/25/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,3646754,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,72.8544,14.5709,0,0,72.8544,14.5709,72.8544,14.5709,0,0,72.8544,14.5709,AFA,FF,F,F-16,218,,0,,,2009,t,t,90773218,3/18/2009 0:00,3/18/2009 0:00,FI195,UNK,0.2,1,INSPECT,,0.948845,,ACC,,,,,,,9564357,3/18/2009 0:00,3/18/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,5227393,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,72.8544,14.5709,0.0246,0.0049,72.879,14.5758,72.879,14.5758,0,0,72.879,14.5758,AFA,FF,F,F-16,218,,0,,,2009,t,t,91120348,5/10/2009 0:00,4/22/2009 0:00,FI095,UNK,0.2,1,INSPECT,,0.948845,,ACC,,,,10709583,,,12449115,4/27/2009 0:00,4/27/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0412M,FFC6R,7600879,SAFETY RESCUE OR SURVIVAL EQUIPMENT,EMERGENCY ESCAPE,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,72.8544,14.5709,0.0483,0.0097,72.9027,14.5805,72.9027,14.5805,0,0,72.9027,14.5805,AFA,FF,F,F-16,218,,0,,,2009,t,t,90900164,5/14/2009 0:00,3/30/2009 0:00,FI195,UNK,0.2,1,INSPECT,,0.948845,,ACC,,,,,,,10317660,3/31/2009 0:00,3/31/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,2494657,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,109.2816,21.8563,0,0,109.2816,21.8563,109.2816,21.8563,0,0,109.2816,21.8563,AFA,FF,F,F-16,218,,0,,,2009,t,t,90924218,4/6/2009 0:00,4/2/2009 0:00,FI097,UNK,0.3,1,INSPECT,,0.948845,,ACC,,,,,,,11035983,4/2/2009 0:00,4/2/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413B,FFC6R,7670291,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,109.2816,21.8563,0,0,109.2816,21.8563,109.2816,21.8563,0,0,109.2816,21.8563,AFA,FF,F,F-16,218,,0,,,2009,t,t,90924218,4/6/2009 0:00,4/2/2009 0:00,FI097,UNK,0.3,1,INSPECT,,0.948845,,ACC,,,,,,,11305108,4/2/2009 0:00,4/2/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,7670291,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,109.2816,21.8563,0,0,109.2816,21.8563,109.2816,21.8563,0,0,109.2816,21.8563,AFA,FF,F,F-16,218,,0,,,2009,t,t,90924218,4/6/2009 0:00,4/2/2009 0:00,FI097,UNK,0.3,1,INSPECT,,0.948845,,ACC,,,,,,,11986073,4/2/2009 0:00,4/2/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413C,FFC6R,7670291,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,145.7086,29.1417,4.0519,0.8104,149.7605,29.9521,149.7605,29.9521,0,0,149.7605,29.9521,AFA,FF,F,F-16,218,,0,,,2009,t,t,92460222,9/10/2009 0:00,9/2/2009 0:00,FI097,UNK,0.4,1,INSPECT,,0.948845,,ACC,,,,,,,13726226,9/3/2009 0:00,9/3/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413C,FFC6R,243087,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,182.1358,36.4272,0,0,182.1358,36.4272,182.1358,36.4272,0,0,182.1358,36.4272,AFA,FF,F,F-16,218,,0,,,2009,t,t,90418218,3/28/2009 0:00,2/10/2009 0:00,FI097,UNK,0.5,1,INSPECT,,0.948845,,ACC,,,,,,,9185737,2/10/2009 0:00,2/10/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,7813586,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,182.1358,36.4272,0,0,182.1358,36.4272,182.1358,36.4272,0,0,182.1358,36.4272,AFA,FF,F,F-16,218,,0,,,2009,t,t,91472218,5/28/2009 0:00,5/27/2009 0:00,FI097,UNK,0.5,1,INSPECT,,0.948845,,ACC,,,,,,,12072679,5/27/2009 0:00,5/27/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,9842250,,ENTIRE AIRCRAFT,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,182.1358,36.4272,16.6871,3.3374,198.8229,39.7646,198.8229,39.7646,0,0,198.8229,39.7646,AFA,FF,F,F-16,218,,0,,,2009,t,t,90690305,3/12/2009 0:00,3/10/2009 0:00,FI032,UNK,0.5,1,INSPECT,,0.948845,,ACC,,,,14327416,,,9798591,3/11/2009 0:00,3/11/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413B,FFC6R,6231675,,BRAKES,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,254.9901,50.998,1.5035,0.3007,256.4936,51.2987,256.4936,51.2987,0,0,256.4936,51.2987,AFA,FF,F,F-16,218,,0,,,2009,t,t,90910210,4/14/2009 0:00,4/1/2009 0:00,FI199,UNK,0.7,1,INSPECT,,0.948845,,ACC,,,,,,,11202274,4/1/2009 0:00,4/1/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,2947072,,CIRCUIT CARD ASSEMBLY,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,254.9901,50.998,279.4955,55.8991,534.4856,106.8971,534.4856,106.8971,0,0,534.4856,106.8971,AFA,FF,F,F-16,218,,0,,,2009,t,t,90910162,4/13/2009 0:00,3/31/2009 0:00,FI044,UNK,0.7,1,INSPECT,,0.948845,,ACC,,,,15050784,,,12045656,4/1/2009 0:00,4/1/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,714245,,CIRCUIT CARD ASSEMBLY,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,291.4173,58.2835,1.6786,0.3357,293.0959,58.6192,293.0959,58.6192,0,0,293.0959,58.6192,AFA,FF,F,F-16,218,,0,,,2009,t,t,90970230,5/1/2009 0:00,4/7/2009 0:00,FI195,UNK,0.8,1,INSPECT,,0.948845,,ACC,,,,,,,11531335,4/7/2009 0:00,4/7/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,2653087,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,291.4173,58.2835,1.6786,0.3357,293.0959,58.6192,293.0959,58.6192,0,0,293.0959,58.6192,AFA,FF,F,F-16,218,,0,,,2009,t,t,90970230,5/1/2009 0:00,4/7/2009 0:00,FI195,UNK,0.8,1,INSPECT,,0.948845,,ACC,,,,,,,11671973,4/7/2009 0:00,4/7/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413R,FFC6R,2653087,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,364.2716,72.8543,0,0,364.2716,72.8543,364.2716,72.8543,0,0,364.2716,72.8543,AFA,FF,F,F-16,218,,0,,,2009,t,t,90762218,3/17/2009 0:00,3/17/2009 0:00,FI195,UNK,1,1,INSPECT,,0.948845,,ACC,,,,,,,10792010,3/17/2009 0:00,3/17/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,7864123,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,364.2716,72.8543,0,0,364.2716,72.8543,364.2716,72.8543,0,0,364.2716,72.8543,AFA,FF,F,F-16,218,,0,,,2009,t,t,90772218,3/18/2009 0:00,3/18/2009 0:00,FI195,UNK,1,1,INSPECT,,0.948845,,ACC,,,,,,,10122000,3/18/2009 0:00,3/18/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,2818517,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,364.2716,72.8543,0,0,364.2716,72.8543,364.2716,72.8543,0,0,364.2716,72.8543,AFA,FF,F,F-16,218,,0,,,2009,t,t,91470373,5/29/2009 0:00,5/27/2009 0:00,FI195,UNK,1,1,INSPECT,,0.948845,,ACC,,,,,,,12402936,5/27/2009 0:00,5/27/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,10589164,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,364.2716,72.8543,0,0,364.2716,72.8543,364.2716,72.8543,0,0,364.2716,72.8543,AFA,FF,F,F-16,218,,0,,,2009,t,t,91610275,7/1/2009 0:00,6/9/2009 0:00,FI079,UNK,1,1,INSPECT,,0.948845,,ACC,,,,10350647,,,12822259,6/10/2009 0:00,6/10/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413C,FFC6R,5683960,,BOWL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,364.2716,72.8543,0,0,364.2716,72.8543,364.2716,72.8543,0,0,364.2716,72.8543,AFA,FF,F,F-16,218,,0,,,2009,t,t,91800316,7/25/2009 0:00,6/29/2009 0:00,FI136,UNK,1,1,INSPECT,,0.948845,,ACC,,,,,,,12645159,6/29/2009 0:00,6/29/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0413C,FFC6R,1999215,,EXHAUST AND AIR EJECTOR,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,546.4074,109.2815,0,0,546.4074,109.2815,546.4074,109.2815,0,0,546.4074,109.2815,AFA,FF,F,F-16,218,,0,,,2009,t,t,91880073,8/7/2009 0:00,7/5/2009 0:00,FI095,UNK,1.5,1,INSPECT,,0.948845,,ACC,,,,13098385,,,14883679,7/9/2009 0:00,7/9/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,0412A,FFC6R,9805737,SAFETY RESCUE OR SURVIVAL EQUIPMENT,EMERGENCY ESCAPE,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,728.5431,145.7086,0,0,728.5431,145.7086,728.5431,145.7086,0,0,728.5431,145.7086,AFA,FF,F,F-16,218,,0,,,2009,t,t,91540201,9/4/2009 0:00,6/2/2009 0:00,FI195,UNK,2,1,INSPECT,,0.948845,,ACC,,,,,,,11898165,6/3/2009 0:00,6/3/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,4130,FFC6R,7635323,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,F-16C,FFC6R,S
Z,,,,,,0.189769,0,0,837.8246,167.5649,0,0,837.8246,167.5649,837.8246,167.5649,0,0,837.8246,167.5649,AFA,FF,F,F-16,218,,804,,,2009,t,t,91380344,7/11/2009 0:00,5/18/2009 0:00,FI350,R,2.3,1,INSPECT,,0.948845,,ACC,,,,,,,11753023,5/19/2009 0:00,5/19/2009 0:00,PART,PREVENTIVE,1,OF,Combat Fixed Wing Aviation,AF,75CM0,FFC6R,185250,ARMAMENT NON MISSILE,COMPUTER HARDWARE/SOFTWARE,F-16C,FFC6R,B
Z,,,,,,0.190259,0,0,72.3967,14.4793,0,0,72.3967,14.4793,0,0,0,0,72.3967,14.4793,AFA,CF,F,C-130,7400001692,,801,,,2009,t,t,90219984,1/25/2009 0:00,1/25/2009 0:00,FH195,UNK,0.3,1,LOAD,,0.951293,,PACAF,,,,,,,9106792,1/25/2009 0:00,1/25/2009 0:00,PART,NEITHER,1,OF,Other Fixed Wing Aviation,AF,,FFC1G,4920127,COUNTERMEASURE EQUIPMENT,BODY FRAME OR HULL,C-130H,FFC1G,T
Z,,,,,,0.190339,0,0,44.6451,8.929,0,0,44.6451,8.929,44.6451,8.929,0,0,44.6451,8.929,AFA,CF,F,C-135,6400014846,ENG-F-108-201,0,Global ISR,,2009,t,t,82750196,10/6/2008 0:00,10/1/2008 0:00,FI012,UNK,0.1,1,INSPECT,,0.951693,,ACC,,,,,,,8925131,10/1/2008 0:00,10/1/2008 0:00,PART,PREVENTIVE,1,OF,,AF,4199,FFX1F,5550015,ENGINE OR PROPULSION,FLAP,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,44.6451,8.929,0.0001,0,44.6452,8.929,44.6452,8.929,0,0,44.6452,8.929,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,90120163,2/9/2009 0:00,1/12/2009 0:00,FI097,UNK,0.1,1,INSPECT,,0.951693,,ACC,,,,,,,10086657,1/13/2009 0:00,1/13/2009 0:00,PART,PREVENTIVE,1,OF,,AF,4199,FFC67,1507367,,ENTIRE AIRCRAFT,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,133.9354,26.7871,0,0,133.9354,26.7871,133.9354,26.7871,0,0,133.9354,26.7871,AFA,CF,F,C-135,6400014846,ENG-F-108-201,0,Global ISR,,2009,t,t,83040017,5/11/2009 0:00,11/1/2008 0:00,FI194,UNK,0.3,1,INSPECT,,0.951693,,ACC,,,,,,,7977637,11/1/2008 0:00,11/1/2008 0:00,PART,PREVENTIVE,1,OF,,AF,04MD4,FFC67,8622391,ALARM OR WARNING SYSTEM,IFF SYSTEM,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,133.9354,26.7871,0,0,133.9354,26.7871,133.9354,26.7871,0,0,133.9354,26.7871,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82860036,10/14/2008 0:00,10/11/2008 0:00,FI111,UNK,0.3,1,INSPECT,,0.951693,,ACC,,,,,,,8420314,10/13/2008 0:00,10/13/2008 0:00,PART,PREVENTIVE,1,OF,,AF,3200,FFC67,4848533,NAVIGATIONAL CONTROL INSTRUMENTATION,NAVIGATION SYSTEM,RC-135V,FFX1F,B
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82920064,10/21/2008 0:00,10/18/2008 0:00,FI353,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,8331865,10/19/2008 0:00,10/19/2008 0:00,PART,PREVENTIVE,1,OF,,AF,4199,FFC67,3215135,ARMAMENT NON MISSILE,LAUNCHING DEVICE,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82920064,10/21/2008 0:00,10/18/2008 0:00,FI353,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,7472784,10/19/2008 0:00,10/19/2008 0:00,PART,PREVENTIVE,1,OF,,AF,0413C,FFC67,3215135,ARMAMENT NON MISSILE,LAUNCHING DEVICE,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82920064,10/21/2008 0:00,10/18/2008 0:00,FI111,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,8880443,10/19/2008 0:00,10/19/2008 0:00,PART,PREVENTIVE,1,OF,,AF,3200,FFC67,3215135,NAVIGATIONAL CONTROL INSTRUMENTATION,NAVIGATION SYSTEM,RC-135V,FFX1F,B
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82960095,1/31/2009 0:00,10/22/2008 0:00,FI353,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,15386553,,,7907140,10/22/2008 0:00,10/22/2008 0:00,PART,PREVENTIVE,1,OF,,AF,4199,FFC67,10118002,ARMAMENT NON MISSILE,LAUNCHING DEVICE,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82960095,1/31/2009 0:00,10/22/2008 0:00,FI353,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,15386553,,,8174408,10/22/2008 0:00,10/22/2008 0:00,PART,PREVENTIVE,1,OF,,AF,0413C,FFC67,10118002,ARMAMENT NON MISSILE,LAUNCHING DEVICE,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,82960095,1/31/2009 0:00,10/22/2008 0:00,FI111,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,15386553,,,8656507,10/22/2008 0:00,10/22/2008 0:00,PART,PREVENTIVE,1,OF,,AF,3200,FFC67,10118002,NAVIGATIONAL CONTROL INSTRUMENTATION,NAVIGATION SYSTEM,RC-135V,FFX1F,B
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,83040017,5/11/2009 0:00,11/1/2008 0:00,FI353,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,7218413,11/1/2008 0:00,11/1/2008 0:00,PART,PREVENTIVE,1,OF,,AF,0413C,FFC67,8622391,ARMAMENT NON MISSILE,LAUNCHING DEVICE,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,83040017,5/11/2009 0:00,11/1/2008 0:00,FI353,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,7130180,11/1/2008 0:00,11/1/2008 0:00,PART,PREVENTIVE,1,OF,,AF,4199,FFC67,8622391,ARMAMENT NON MISSILE,LAUNCHING DEVICE,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0,0,223.2254,44.6451,223.2254,44.6451,0,0,223.2254,44.6451,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,83140017,1/28/2009 0:00,10/30/2008 0:00,FI097,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,8533103,11/9/2008 0:00,11/9/2008 0:00,PART,PREVENTIVE,1,OF,,AF,0413C,FFC67,9947713,MISCELLANEOUS AIRCRAFT,STEP,RC-135V,FFX1F,S
Z,,,,,,0.190339,0,0,223.2254,44.6451,0.5102,0.102,223.7356,44.7471,223.7356,44.7471,0,0,223.7356,44.7471,AFA,CF,F,C-135,6400014846,,0,Global ISR,,2009,t,t,83100034,11/16/2008 0:00,11/1/2008 0:00,FI111,UNK,0.5,1,INSPECT,,0.951693,,ACC,,,,,,,8141138,11/6/2008 0:00,11/6/2008 0:00,PART,PREVENTIVE,1,OF,,AF,3200,FFC67,639225,NAVIGATIONAL CONTROL INSTRUMENTATION,NAVIGATION SYSTEM,RC-135V,FFX1F,B
